% Model:              Periodic.mph
% Version:            COMSOL 5.3.1.275
% Date:               Jul 27 2021, 18:58
% Dimension:          1
% Nodes:              333
% Expressions:        1
% Description:        Line graph
% X                       Height
-2.6305331491283504E-6    305.89201056224164
-2.4941259020881496E-6    305.95960600644725
-2.3577186550479496E-6    306.03078120403285
-2.2213114080077488E-6    306.10553615499856
-2.120349935107673E-6     306.1632615650947
-2.019388462207597E-6     306.224502338173
-1.918426989307521E-6     306.2892584742335
-1.817465516407445E-6     306.3575299732763
-1.7165040435073693E-6    306.4293168353014
-1.6155425706072935E-6    306.50461906030876
-1.5408172062798066E-6    306.5626027008544
-1.46609184195232E-6      306.62395069482704
-1.391366477624833E-6     306.6886630422267
-1.3166411132973464E-6    306.75673974305334
-1.2419157489698594E-6    306.8281807973071
-1.1671903846423727E-6    306.90298620498777
-1.1118834129596103E-6    306.96057420229187
-1.0565764412768478E-6    307.02152782186135
-1.0012694695940851E-6    307.08584706369635
-9.459624979113226E-7     307.1535319277968
-8.906555262285601E-7     307.22458241416274
-8.353485545457977E-7     307.29899852279414
-7.944026782760037E-7     307.35642263737685
-7.534568020062098E-7     307.41744865675537
-7.125109257364158E-7     307.48207658092963
-6.715650494666219E-7     307.55030640989963
-6.306191731968279E-7     307.6221381436655
-5.89673296927034E-7      307.6975717822271
-5.593707321838879E-7     307.7559899372195
-5.290681674407418E-7     307.8185419534901
-4.987656026975956E-7     307.88522783103895
-4.684630379544495E-7     307.95604756986603
-4.3816047321130335E-7    308.03100116997126
-4.0785790846815726E-7    308.1100886313548
-3.854360562079728E-7     308.17171131129635
-3.6301420394778833E-7    308.23848295598384
-3.4059235168760384E-7    308.3104035654173
-3.1817049942741934E-7    308.38747313959675
-2.957486471672349E-7     308.4696916785223
-2.7332679490705046E-7    308.5570591821938
-2.567198247706537E-7     308.6258500035652
-2.401128546342569E-7     308.7020539908455
-2.2350588449786015E-7    308.78567114403484
-2.0689891436146335E-7    308.8767014631331
-1.9029194422506656E-7    308.9751449481404
-1.736849740886698E-7     309.08100159905666
-1.614041450738915E-7     309.16606860027576
-1.491233160591132E-7     309.2739639660278
-1.368424870443349E-7     309.4046876963126
-1.2456165802955658E-7    309.55823979113023
-1.1228082901477829E-7    309.7346202504808
-1.0E-7                   309.9338290743642
-1.0E-7                   320.7801057029807
-1.0E-7                   320.89828494558276
-1.0E-7                   320.995011662118
-1.0E-7                   321.07028585258627
-1.0E-7                   321.12410751698764
-1.0E-7                   321.1564766553222
-1.0E-7                   321.16739326758983
-8.797575623348772E-8     321.1683006222817
-7.595151246697545E-8     321.16955840259646
-6.392726870046317E-8     321.1711666085342
-5.190302493395089E-8     321.1731252400948
-3.9878781167438603E-8    321.17543429727846
-2.785453740092633E-8     321.17809378008496
-1.7134677838130833E-8    321.17957045540925
-6.414818275335331E-9     321.1803509137808
4.30504128746017E-9       321.1804351551995
1.5024900850255668E-8     321.17982317966556
2.5744760413051176E-8     321.17851498717886
3.646461997584667E-8      321.17651057773946
4.7053849979872225E-8     321.17409665414306
5.764307998389778E-8      321.1720473107206
6.823230998792333E-8      321.17036254747217
7.882153999194889E-8      321.1690423643978
8.941076999597444E-8      321.1680867614974
1.0E-7                    321.1674957387711
1.0E-7                    321.1565598512212
1.0E-7                    321.12416226337484
1.0E-7                    321.07030297523227
1.0E-7                    320.99498198679333
1.0E-7                    320.8981992980581
1.0E-7                    320.7799549090265
1.0E-7                    309.9322182572509
1.1228082901477945E-7     309.73378676797586
1.2456165802955894E-7     309.5579323514759
1.3684248704433838E-7     309.40465500775116
1.4912331605911783E-7     309.27395473680144
1.6140414507389733E-7     309.1658315386269
1.7368497408867677E-7     309.0802854132274
1.9029194422506944E-7     308.97440938116085
2.068989143614621E-7      308.87593130216044
2.2350588449785475E-7     308.78485117622614
2.401128546342474E-7      308.701169003358
2.567198247706401E-7      308.62488478355607
2.7332679490703273E-7     308.55599851682024
2.9574864716721966E-7     308.46858132404606
3.181704994274066E-7      308.38630100059777
3.4059235168759346E-7     308.3091575464753
3.6301420394778034E-7     308.2371509616787
3.854360562079673E-7      308.17028124620805
4.078579084681542E-7      308.10854840006317
4.3816047321129234E-7     308.0293572736012
4.684630379544304E-7      307.9542946710208
4.987656026975685E-7      307.88336059232205
5.290681674407066E-7      307.81655503750494
5.593707321838448E-7      307.75387800656944
5.896732969269829E-7      307.69532949951554
6.306191731967902E-7      307.619767632601
6.715650494665976E-7      307.54781261885097
7.12510925736405E-7       307.47946445826534
7.534568020062124E-7      307.4147231508442
7.944026782760198E-7      307.35358869658756
8.353485545458273E-7      307.2960610954954
8.906555262285874E-7      307.22155570295257
9.459624979113474E-7      307.15042766253396
1.0012694695941074E-6     307.0826769742396
1.0565764412768673E-6     307.0183036380694
1.1118834129596274E-6     306.95730765402357
1.1671903846423873E-6     306.89968902210194
1.2419157489698687E-6     306.8248903919599
1.3166411132973503E-6     306.753473622324
1.3913664776248318E-6     306.6854387131942
1.466091841952313E-6      306.6207856645704
1.5408172062797948E-6     306.55951447645276
1.6155425706072761E-6     306.50162514884113
1.7165040435073468E-6     306.4264794772169
1.8174655164074172E-6     306.3548405972826
1.918426989307488E-6      306.28670850903814
2.019388462207558E-6      306.22208321248354
2.120349935107629E-6      306.16096470761886
2.2213114080076992E-6     306.103352994444
2.357718655047906E-6      306.0287623605018
2.4941259020881127E-6     305.95773403353684
2.63053314912832E-6       305.89026801354913
2.7669403961685262E-6     305.8263643005386
2.9033476432087334E-6     305.7660228945054
3.03975489024894E-6       305.70924379544937
3.224051070315943E-6      305.63602539201827
3.408347250382944E-6      305.56628335651016
3.5926434304499464E-6     305.5000176889251
3.776939610516948E-6      305.437228389263
3.96123579058395E-6       305.37791545752395
