3000 1.84251966841504
2500 1.91090379108698
2000 2.02221578972399
1500 2.05933250266798
1000 2.38906390680597
800 2.66723933926596
600 3.08869977461200
400 4.02669350284805
300 4.79906091050998
200 6.77810072994004
100 12.44610924239000
