% Model:              Estacionari diferencies.mph
% Version:            COMSOL 5.3.1.275
% Date:               Jul 27 2021, 19:02
% Dimension:          1
% Nodes:              24039
% Expressions:        1
% Description:        Line graph
% X                       Height
-2.443153246519963E-4     300.03753713608
-2.4427495162540635E-4    300.03780397853404
-2.4423458860548474E-4    300.03807066508136
-2.441942255855631E-4     300.0383373516286
-2.441538625656414E-4     300.03860403817595
-2.441135095523881E-4     300.03887046567
-2.4407315653913477E-4    300.03913689316414
-2.440328035258815E-4     300.0394033206582
-2.4399246051929658E-4    300.0396697279016
-2.4395211751271156E-4    300.03993613514496
-2.439117745061266E-4     300.04020254238833
-2.4387144150620995E-4    300.04046898420364
-2.4383110850629324E-4    300.0407354260189
-2.4379077550637656E-4    300.0410018678342
-2.4375045251312828E-4    300.041268347946
-2.437101295198799E-4     300.0415348280579
-2.436698065266316E-4     300.0418013081697
-2.4362949354005166E-4    300.0420678147523
-2.4358918055347164E-4    300.04233432133486
-2.4354886756689173E-4    300.04260082791745
-2.4350856458698011E-4    300.0428671989072
-2.434682616070684E-4     300.04313356989684
-2.434279586271567E-4     300.0433999408865
-2.4338766565391347E-4    300.0436660890997
-2.433473726806702E-4     300.04393223731284
-2.433070797074269E-4     300.044198385526
-2.432667967408519E-4     300.04446435282324
-2.4322651377427687E-4    300.04473032012044
-2.431862308077019E-4     300.0449962874177
-2.4314595784779522E-4    300.04526241795486
-2.431056848878886E-4     300.04552854849203
-2.4306541192798198E-4    300.0457946790292
-2.4302514897474369E-4    300.04606096076327
-2.4298488602150537E-4    300.04632724249734
-2.4294462306826708E-4    300.0465935242314
-2.429043701216971E-4     300.04685962745157
-2.4286411717512707E-4    300.04712573067167
-2.428238642285571E-4     300.0473918338918
-2.4278362128865545E-4    300.0476576944125
-2.4274337834875382E-4    300.04792355493316
-2.4270313540885222E-4    300.0481894154538
-2.4266290247561888E-4    300.0484551016124
-2.426226695423855E-4     300.04872078777095
-2.4258243660915216E-4    300.0489864739295
-2.425422136825872E-4     300.0492523160844
-2.4250199075602223E-4    300.04951815823927
-2.424617678294573E-4     300.04978400039414
-2.4242155490956067E-4    300.0500499875265
-2.4238134198966403E-4    300.0503159746588
-2.423411290697674E-4     300.0505819617912
-2.4230092615653908E-4    300.05084774977246
-2.4226072324331078E-4    300.0511135377537
-2.4222052033008243E-4    300.0513793257349
-2.4218032742352247E-4    300.05164484769034
-2.4214013451696252E-4    300.0519103696458
-2.4209994161040257E-4    300.0521758916012
-2.4205975871051088E-4    300.052441413526
-2.4201957581061918E-4    300.0527069354508
-2.4197939291072755E-4    300.0529724573756
-2.419392200175043E-4     300.0532381488605
-2.4189904712428097E-4    300.05350384034534
-2.4185887423105768E-4    300.05376953183026
-2.4181871134450276E-4    300.0540351645195
-2.417785484579478E-4     300.05430079720884
-2.4173838557139287E-4    300.0545664298981
-2.4169823269150622E-4    300.05483184721305
-2.416580798116195E-4     300.05509726452794
-2.4161792693173285E-4    300.05536268184284
-2.415777840585146E-4     300.0556279333643
-2.4153764118529627E-4    300.0558931848857
-2.41497498312078E-4      300.0561584364071
-2.4145736544552808E-4    300.05642356825206
-2.4141723257897806E-4    300.05668870009697
-2.413770997124281E-4     300.05695383194194
-2.4133697685254648E-4    300.05721914433224
-2.4129685399266483E-4    300.0574844567225
-2.4125673113278324E-4    300.0577497691127
-2.4121661827956992E-4    300.05801528505924
-2.4117650542635654E-4    300.0582808010057
-2.4113639257314327E-4    300.05854631695223
-2.4109628972659831E-4    300.05881160285696
-2.4105618688005333E-4    300.05907688876164
-2.4101608403350838E-4    300.0593421746663
-2.4097599119363172E-4    300.05960725273695
-2.4093589835375506E-4    300.05987233080765
-2.4089580551387848E-4    300.0601374088783
-2.4085572268067013E-4    300.0604023068264
-2.4081563984746182E-4    300.06066720477446
-2.4077555701425355E-4    300.0609321027226
-2.4073548418771358E-4    300.06119699135553
-2.4069541136117364E-4    300.06146187998854
-2.4065533853463367E-4    300.0617267686215
-2.4061527571476202E-4    300.0619917154158
-2.4057521289489036E-4    300.06225666221
-2.4053515007501874E-4    300.0625216090043
-2.404950972618154E-4     300.0627865437344
-2.404550444486121E-4     300.0630514784645
-2.4041499163540882E-4    300.06331641319457
-2.4037494882887385E-4    300.06358126672654
-2.4033490602233887E-4    300.06384612025846
-2.402948632158039E-4     300.0641109737904
-2.4025483041593732E-4    300.0643757992729
-2.4021479761607067E-4    300.0646406247554
-2.4017476481620406E-4    300.0649054502379
-2.4013474202300573E-4    300.06517019915725
-2.4009471922980743E-4    300.06543494807653
-2.4005469643660914E-4    300.06569969699586
-2.4001468365007916E-4    300.06596439295873
-2.399746708635492E-4     300.0662290889216
-2.3993465807701925E-4    300.06649378488447
-2.3989465529715762E-4    300.0667583756277
-2.3985465251729596E-4    300.0670229663709
-2.3981464973743432E-4    300.0672875571142
-2.3977465696424104E-4    300.067552187789
-2.397346641910477E-4     300.0678168184637
-2.3969467141785435E-4    300.06808144913845
-2.396546886513294E-4     300.0683461198153
-2.3961470588480438E-4    300.06861079049213
-2.3957472311827944E-4    300.068875461169
-2.3953475035842282E-4    300.0691400081376
-2.3949477759856622E-4    300.0694045551062
-2.3945480483870962E-4    300.0696691020748
-2.3941484208552134E-4    300.0699334813896
-2.3937487933233304E-4    300.0701978607044
-2.3933491657914473E-4    300.0704622400192
-2.3929496383262477E-4    300.0707265150705
-2.392550110861048E-4     300.07099079012175
-2.3921505833958485E-4    300.07125506517303
-2.391751155997332E-4     300.0715192604268
-2.3913517285988154E-4    300.07178345568053
-2.3909523012002992E-4    300.0720476509343
-2.390552973868466E-4     300.0723117463688
-2.3901536465366328E-4    300.07257584180337
-2.3897543192048E-4       300.0728399372379
-2.3893550919396506E-4    300.0731041780451
-2.3889558646745008E-4    300.07336841885234
-2.3885566374093513E-4    300.07363265965955
-2.3881575102108855E-4    300.07389705629333
-2.3877583830124192E-4    300.0741614529271
-2.3873592558139534E-4    300.0744258495609
-2.3869602286821702E-4    300.0746899680487
-2.386561201550387E-4     300.0749540865364
-2.3861621744186045E-4    300.0752182050242
-2.3857632473535054E-4    300.0754820680071
-2.3853643202884054E-4    300.07574593098997
-2.3849653932233057E-4    300.07600979397284
-2.3845665662248895E-4    300.07627378225214
-2.384167739226473E-4     300.0765377705314
-2.3837689122280565E-4    300.07680175881063
-2.383370185296324E-4     300.0770658766649
-2.3829714583645906E-4    300.0773299945191
-2.3825727314328581E-4    300.0775941123734
-2.3821741045678088E-4    300.07785805230816
-2.3817754777027592E-4    300.0781219922429
-2.3813768508377096E-4    300.0783859321777
-2.3809783240393435E-4    300.07864973024704
-2.380579797240977E-4     300.0789135283163
-2.3801812704426112E-4    300.07917732638566
-2.3797828437109283E-4    300.079441121071
-2.3793844169792448E-4    300.0797049157563
-2.3789859902475618E-4    300.07996871044156
-2.378587663582562E-4     300.080232464544
-2.378189336917562E-4     300.0804962186464
-2.3777910102525625E-4    300.08075997274875
-2.3773927836542467E-4    300.08102362924575
-2.3769945570559307E-4    300.0812872857428
-2.3765963304576146E-4    300.0815509422398
-2.3761982039259815E-4    300.0818144982892
-2.3758000773943486E-4    300.0820780543386
-2.3754019508627158E-4    300.08234161038797
-2.3750039243977667E-4    300.082605277977
-2.3746058979328167E-4    300.08286894556596
-2.374207871467867E-4     300.083132613155
-2.373809945069601E-4     300.08339632786794
-2.3734120186713346E-4    300.08366004258096
-2.373014092273068E-4     300.0839237572939
-2.372616265941486E-4     300.0841872773409
-2.3722184396099028E-4    300.08445079738783
-2.37182061327832E-4      300.08471431743476
-2.3714228870134205E-4    300.08497759827884
-2.3710251607485206E-4    300.08524087912286
-2.3706274344836213E-4    300.0855041599669
-2.3702298082854047E-4    300.0857674280032
-2.3698321820871883E-4    300.0860306960395
-2.3694345558889719E-4    300.08629396407576
-2.3690370297574392E-4    300.0865572797641
-2.3686395036259062E-4    300.08682059545254
-2.3682419774943736E-4    300.0870839111409
-2.3678445514295244E-4    300.08734730423964
-2.3674471253646746E-4    300.08761069733833
-2.367049699299825E-4     300.0878740904371
-2.366652373301659E-4     300.08813750463963
-2.3662550473034925E-4    300.0884009188422
-2.3658577213053265E-4    300.08866433304473
-2.3654604953738433E-4    300.0889276273589
-2.3650632694423594E-4    300.089190921673
-2.364666043510876E-4     300.08945421598713
-2.3642689176460772E-4    300.089717331997
-2.3638717917812775E-4    300.0899804480068
-2.3634746659164784E-4    300.09024356401665
-2.363077640118362E-4     300.09050649009487
-2.3626806143202454E-4    300.0907694161731
-2.3622835885221295E-4    300.0910323422513
-2.3618866627906967E-4    300.09129524345786
-2.3614897370592637E-4    300.09155814466436
-2.361092811327831E-4     300.0918210458709
-2.3606959856630822E-4    300.0920839991021
-2.3602991599983326E-4    300.09234695233323
-2.3599023343335836E-4    300.0926099055644
-2.3595056087355172E-4    300.09287296022154
-2.3591088831374505E-4    300.09313601487867
-2.3587121575393844E-4    300.0933990695358
-2.3583155320080015E-4    300.09366217772083
-2.3579189064766183E-4    300.0939252859058
-2.357522280945236E-4     300.0941883940908
-2.3571257554805367E-4    300.0944513173791
-2.3567292300158367E-4    300.0947142406673
-2.3563327045511375E-4    300.09497716395555
-2.3559362791531212E-4    300.095239842493
-2.355539853755105E-4     300.0955025210304
-2.3551434283570891E-4    300.0957651995679
-2.3547471030257566E-4    300.09602783200324
-2.3543507776944232E-4    300.09629046443854
-2.3539544523630906E-4    300.09655309687383
-2.353558227098441E-4     300.0968157937103
-2.3531620018337913E-4    300.0970784905468
-2.352765776569142E-4     300.0973411873832
-2.352369651371176E-4     300.0976038885093
-2.35197352617321E-4      300.0978665896354
-2.3515774009752444E-4    300.09812929076145
-2.3511813758439617E-4    300.0983918898563
-2.3507853507126784E-4    300.0986544889511
-2.350389325581395E-4     300.098917088046
-2.3499934005167955E-4    300.09917960299634
-2.3495974754521963E-4    300.09944211794675
-2.349201550387597E-4     300.0997046328971
-2.3488057253896809E-4    300.09996707032093
-2.3484099003917645E-4    300.10022950774476
-2.3480140753938487E-4    300.1004919451686
-2.3476183504626165E-4    300.1007545468603
-2.3472226255313834E-4    300.101017148552
-2.346826900600151E-4     300.1012797502437
-2.346431275735601E-4     300.1015423775419
-2.346035650871051E-4     300.10180500484
-2.3456400260065012E-4    300.10206763213813
-2.345244501208635E-4     300.1023300458755
-2.344848976410769E-4     300.10259245961277
-2.344453451612903E-4     300.10285487335005
-2.3440580268817198E-4    300.1031170507343
-2.343662602150537E-4     300.10337922811857
-2.3432671774193544E-4    300.1036414055028
-2.3428718527548553E-4    300.10390353386384
-2.3424765280903557E-4    300.10416566222483
-2.3420812034258563E-4    300.1044277905858
-2.3416859788280404E-4    300.1046899738415
-2.341290754230224E-4     300.10495215709716
-2.3408955296324078E-4    300.1052143403528
-2.3405004051012748E-4    300.10547662639664
-2.3401052805701418E-4    300.1057389124404
-2.3397101560390093E-4    300.10600119848425
-2.3393151315745603E-4    300.1062635039324
-2.3389201071101105E-4    300.10652580938046
-2.3385250826456612E-4    300.1067881148286
-2.3381301582478948E-4    300.10705024009707
-2.337735233850128E-4     300.1073123653655
-2.3373403094523616E-4    300.10757449063397
-2.3369454851212795E-4    300.107836383887
-2.3365506607901963E-4    300.10809827713996
-2.336155836459114E-4     300.108360170393
-2.3357611121947147E-4    300.1086221244609
-2.3353663879303155E-4    300.1088840785288
-2.3349716636659164E-4    300.1091460325967
-2.3345770394682E-4       300.1094080407063
-2.3341824152704835E-4    300.1096700488158
-2.3337877910727673E-4    300.10993205692535
-2.3333932669417342E-4    300.1101940090795
-2.3329987428107014E-4    300.11045596123364
-2.3326042186796686E-4    300.1107179133878
-2.3322097946153192E-4    300.1109797829506
-2.3318153705509698E-4    300.11124165251334
-2.3314209464866208E-4    300.11150352207613
-2.331026622488955E-4     300.11176535832556
-2.3306322984912892E-4    300.1120271945749
-2.3302379744936233E-4    300.11228903082434
-2.3298437505626403E-4    300.11255078052227
-2.3294495266316573E-4    300.11281253022014
-2.3290553027006746E-4    300.113074279918
-2.3286611788363756E-4    300.11333602160533
-2.328267054972076E-4     300.1135977632926
-2.3278729311077768E-4    300.1138595049799
-2.327478907310161E-4     300.11412118280185
-2.3270848835125444E-4    300.1143828606237
-2.3266908597149288E-4    300.1146445384456
-2.3262969359839965E-4    300.1149061562116
-2.3259030122530633E-4    300.11516777397753
-2.325509088522131E-4     300.11542939174353
-2.3251152648578818E-4    300.1156909406698
-2.324721441193632E-4     300.11595248959605
-2.3243276175293823E-4    300.11621403852234
-2.3239338939318164E-4    300.116475671225
-2.32354017033425E-4      300.1167373039276
-2.3231464467366838E-4    300.11699893663024
