% Model:              Estacionari diferencies.mph
% Version:            COMSOL 5.3.1.275
% Date:               Jul 27 2021, 19:02
% Dimension:          1
% Nodes:              333
% Expressions:        1
% Description:        Line graph
% X                       Height
-2.5E-4                   300
-2.444000988360268E-4     300.03704959331367
-2.3880019767205367E-4    300.0742376675315
-2.3320029650808043E-4    300.1115642226537
-2.2760039534410723E-4    300.1490292586802
-2.2200049418013407E-4    300.1866327756109
-2.1640059301616086E-4    300.2243747734459
-2.108006918521877E-4     300.26240381104316
-2.052007906882145E-4     300.30089172091726
-1.996008895242413E-4     300.33983850306805
-1.9400098836026808E-4    300.3792441574956
-1.8840108719629488E-4    300.41910868419995
-1.828011860323217E-4     300.45943208318107
-1.7720128486834851E-4    300.5003594050467
-1.7160138370437533E-4    300.54218628564047
-1.660014825404021E-4     300.5849127249624
-1.604015813764289E-4     300.6285387230125
-1.5480168021245574E-4    300.6730642797908
-1.4920177904848253E-4    300.71848939529724
-1.436190557606766E-4     300.7648533226056
-1.3803633247287068E-4    300.81285158581517
-1.3245360918506474E-4    300.862484184926
-1.268708858972588E-4     300.91375111993807
-1.2128816260945286E-4    300.9666523908515
-1.1570543932164692E-4    301.02118799766606
-1.1077628533536007E-4    301.07107224106613
-1.0584713134907322E-4    301.12333366045726
-1.0091797736278636E-4    301.1779722558394
-9.59888233764995E-5      301.2349880272126
-9.105966939021265E-5     301.2943809745769
-8.61305154039258E-5      301.35615109793224
-8.2395812504828E-5       301.4049782869778
-7.866110960573021E-5     301.456389052376
-7.492640670663241E-5     301.51038339412685
-7.119170380753461E-5     301.5669613122304
-6.745700090843682E-5     301.6261228066867
-6.372229800933903E-5     301.6878678774956
-6.095791310619755E-5     301.73572966149703
-5.819352820305606E-5     301.78622174312477
-5.542914329991457E-5     301.8393441223787
-5.2664758396773085E-5    301.89509679925885
-4.990037349363159E-5     301.95347977376525
-4.713598859049011E-5     302.0144930458979
-4.50899056303781E-5      302.0618460220841
-4.304382267026608E-5     302.1118585131818
-4.0997739710154065E-5    302.1645305191909
-3.895165675004205E-5     302.2198620401115
-3.690557378993004E-5     302.27785307594354
-3.4859490829818026E-5    302.33850362668704
-3.3345065413043987E-5    302.3855997085824
-3.183063999626994E-5     302.4353737377824
-3.0316214579495895E-5    302.4878257142873
-2.880178916272185E-5     302.54295563809694
-2.728736374594781E-5     302.6007635092114
-2.5772938329173764E-5    302.6612493276306
-2.4652023030365227E-5    302.7082485709243
-2.3531107731556686E-5    302.75793806665985
-2.2410192432748146E-5    302.81031781483745
-2.1289277133939602E-5    302.8653878154569
-2.0168361835131065E-5    302.9231480685184
-1.9047446536322525E-5    302.9835985740218
-1.8217792593358873E-5    303.03057999397686
-1.7388138650395222E-5    303.0802661310133
-1.655848470743157E-5     303.1326569851311
-1.572883076446792E-5     303.18775255633034
-1.4899176821504268E-5    303.24555284461104
-1.4069522878540614E-5    303.30605784997306
-1.3455445803802796E-5    303.3530845836859
-1.2841368729064974E-5    303.40283096531005
-1.2227291654327154E-5    303.45529699484547
-1.1613214579589334E-5    303.5104826722922
-1.0999137504851514E-5    303.56838799765035
-1.0385060430113694E-5    303.62901297091975
-9.930547002969126E-6     303.6761516157292
-9.47603357582456E-6      303.7260276929858
-9.021520148679993E-6     303.77864120268936
-8.567006721535425E-6     303.83399214484
-8.11249329439086E-6      303.8920805194377
-7.657979867246292E-6     303.95290632648243
-7.3215686818450845E-6    304.0002027144589
-6.985157496443875E-6     304.050262661653
-6.648746311042666E-6     304.10308616806464
-6.312335125641458E-6     304.15867323369383
-5.975923940240249E-6     304.21702385854064
-5.639512754839041E-6     304.27813804260495
-5.3905159574743635E-6    304.3256692661931
-5.1415191601096855E-6    304.3759974643685
-4.8925223627450084E-6    304.42912263713123
-4.6435255653803305E-6    304.48504478448126
-4.3945287680156525E-6    304.5437639064187
-4.145531970650975E-6     304.60528000294335
-3.9612357905839715E-6    304.6531404508283
-3.7769396105169676E-6    304.70384418936646
-3.5926434304499637E-6    304.75739121855776
-3.4083472503829594E-6    304.8137815384022
-3.224051070315956E-6     304.8730151488999
-3.0397548902489516E-6    304.93509205005074
-2.903347643208751E-6     304.9834073946885
-2.766940396168551E-6     305.0346310280419
-2.6305331491283504E-6    305.08876295011066
-2.4941259020881496E-6    305.14580316089507
-2.3577186550479496E-6    305.205751660395
-2.2213114080077488E-6    305.2686084486105
